Date (dd/mm/yy),Generated (kWh),Efficiency (kWh/kW),Exported (kWh),Peak Power (kW),Peak Time (hh:mm:am/pm),Weather Conditions (category)
02/04/11,58.643,2.428,,,,Not Sure
01/04/11,155.755,6.449,,,,Not Sure
31/03/11,172.434,7.14,,,,Not Sure
30/03/11,133.076,5.51,,,,Not Sure
29/03/11,124.272,5.146,,,,Not Sure
28/03/11,86.546,3.584,,,,Not Sure
27/03/11,75.56,3.129,,,,Not Sure
26/03/11,60.036,2.486,,,,Not Sure
25/03/11,49.987,2.07,,,,Not Sure
24/03/11,101.795,4.215,,,,Not Sure
23/03/11,113.043,4.681,,,,Not Sure
22/03/11,111.497,4.617,,,,Not Sure
21/03/11,82.365,3.411,,,,Not Sure
20/03/11,30.677,1.27,,,,Not Sure
19/03/11,70.338,2.913,,,,Not Sure
18/03/11,113.937,4.718,,,,Not Sure
17/03/11,102.886,4.26,,,,Not Sure
16/03/11,123.56,5.116,,,,Not Sure
15/03/11,130.038,5.385,,,,Not Sure
14/03/11,127.392,5.275,,,,Not Sure
13/03/11,131.505,5.445,,,,Not Sure
12/03/11,152.458,6.313,,,,Not Sure
11/03/11,183.425,7.595,,,,Not Sure
10/03/11,132.494,5.486,,,,Not Sure
09/03/11,142.319,5.893,,,,Not Sure
08/03/11,138.44,5.733,,,,Not Sure
07/03/11,38.348,1.588,,,,Not Sure
06/03/11,117.979,4.885,,,,Not Sure
05/03/11,124.299,5.147,,,,Not Sure
04/03/11,114.196,4.729,,,,Not Sure
03/03/11,110.704,4.584,,,,Not Sure
02/03/11,90.992,3.768,,,,Not Sure
01/03/11,132.229,5.475,,,,Not Sure
28/02/11,119.091,4.931,,,,Not Sure
27/02/11,130.381,5.399,,,,Not Sure
26/02/11,24.372,1.009,,,,Not Sure
25/02/11,41.336,1.712,,,,Not Sure
24/02/11,78.184,3.237,,,,Not Sure
23/02/11,73.529,3.045,,,,Not Sure
22/02/11,111.339,4.61,,,,Not Sure
21/02/11,145.762,6.036,,,,Not Sure
20/02/11,99.949,4.139,,,,Not Sure
19/02/11,35.552,1.472,,,,Not Sure
18/02/11,51.851,2.147,,,,Not Sure
17/02/11,108.264,4.483,,,,Not Sure
16/02/11,29.668,1.228,,,,Not Sure
15/02/11,80.279,3.324,,,,Not Sure
14/02/11,121.167,5.017,,,,Not Sure
13/02/11,111.808,4.63,,,,Not Sure
12/02/11,146.145,6.052,,,,Not Sure
11/02/11,168.156,6.963,,,,Not Sure
10/02/11,120.093,4.973,,,,Not Sure
09/02/11,0.0,0.0,,,,Not Sure
08/02/11,38.038,1.575,,,,Not Sure
07/02/11,129.81,5.375,,,,Not Sure
06/02/11,111.954,4.636,,,,Not Sure
05/02/11,96.217,3.984,,,,Not Sure
04/02/11,105.573,4.372,,,,Not Sure
03/02/11,116.487,4.823,,,,Not Sure
02/02/11,115.708,4.791,,,,Not Sure
01/02/11,122.586,5.076,,,,Not Sure
31/01/11,118.76,4.918,,,,Not Sure
30/01/11,31.623,1.309,,,,Not Sure
29/01/11,102.36,4.239,,,,Not Sure
28/01/11,102.347,4.238,,,,Not Sure
27/01/11,109.888,4.55,,,,Not Sure
26/01/11,87.347,3.617,,,,Not Sure
25/01/11,77.671,3.216,,,,Not Sure
24/01/11,108.096,4.476,,,,Not Sure
23/01/11,105.152,4.354,,,,Not Sure
22/01/11,105.429,4.366,,,,Not Sure
21/01/11,140.712,5.827,,,,Not Sure
20/01/11,115.395,4.778,,,,Not Sure
19/01/11,94.45,3.911,,,,Not Sure
18/01/11,86.777,3.593,,,,Not Sure
17/01/11,93.782,3.883,,,,Not Sure
16/01/11,75.191,3.113,,,,Not Sure
15/01/11,99.912,4.137,,,,Not Sure
14/01/11,96.115,3.98,,,,Not Sure
13/01/11,109.3,4.526,,,,Not Sure
12/01/11,119.839,4.962,,,,Not Sure
11/01/11,103.156,4.271,,,,Not Sure
10/01/11,95.498,3.954,,,,Not Sure
09/01/11,58.68,2.43,,,,Not Sure
08/01/11,56.21,2.328,,,,Not Sure
07/01/11,84.414,3.495,,,,Not Sure
06/01/11,76.699,3.176,,,,Not Sure
05/01/11,87.912,3.64,,,,Not Sure
04/01/11,90.444,3.745,,,,Not Sure
03/01/11,42.088,1.743,,,,Not Sure
02/01/11,58.272,2.413,,,,Not Sure
01/01/11,104.323,4.32,,,,Not Sure
31/12/10,8.993,0.372,,,,Showers
30/12/10,91.483,3.788,,,,Mostly Cloudy
29/12/10,9.004,0.373,,,,Showers
28/12/10,80.315,3.326,,,,Mostly Cloudy
27/12/10,86.006,3.561,,,,Mostly Cloudy
26/12/10,54.016,2.237,,,,Cloudy
25/12/10,69.393,2.873,,,,Mostly Cloudy
24/12/10,83.655,3.464,,,,Mostly Cloudy
23/12/10,34.91,1.446,,,,Cloudy
22/12/10,14.237,0.59,,,,Showers
21/12/10,6.612,0.274,,,,Showers
20/12/10,10.145,0.42,,,,Showers
19/12/10,11.445,0.474,,,,Showers
18/12/10,16.781,0.695,,,,Showers
17/12/10,21.297,0.882,,,,Showers
16/12/10,40.793,1.689,,,,Cloudy
15/12/10,28.289,1.171,,,,Cloudy
14/12/10,92.037,3.811,,,,Mostly Cloudy
13/12/10,107.698,4.46,,,,Partly Cloudy
12/12/10,101.351,4.197,,,,Partly Cloudy
11/12/10,106.802,4.422,,,,Partly Cloudy
10/12/10,75.573,3.129,,,,Mostly Cloudy
09/12/10,82.772,3.427,,,,Mostly Cloudy
08/12/10,88.085,3.647,,,,Mostly Cloudy
07/12/10,90.55,3.749,,,,Mostly Cloudy
06/12/10,56.755,2.35,,,,Cloudy
05/12/10,50.059,2.073,,,,Cloudy
04/12/10,55.146,2.283,,,,Cloudy
03/12/10,67.388,2.79,,,,Mostly Cloudy
02/12/10,71.223,2.949,,,,Mostly Cloudy
01/12/10,109.722,4.543,,,,Partly Cloudy
30/11/10,91.15,3.774,,,,Mostly Cloudy
29/11/10,86.149,3.567,,,,Mostly Cloudy
28/11/10,89.021,3.686,,,,Mostly Cloudy
27/11/10,84.931,3.517,,,,Mostly Cloudy
26/11/10,89.329,3.699,,,,Mostly Cloudy
25/11/10,91.101,3.772,,,,Mostly Cloudy
24/11/10,32.593,1.35,,,,Cloudy
23/11/10,69.272,2.868,,,,Mostly Cloudy
22/11/10,82.272,3.407,,,,Mostly Cloudy
21/11/10,45.78,1.896,,,,Cloudy
20/11/10,16.645,0.689,,,,Showers
19/11/10,18.142,0.751,,,,Showers
18/11/10,78.071,3.233,,,,Mostly Cloudy
17/11/10,90.808,3.76,,,,Mostly Cloudy
16/11/10,90.206,3.735,,,,Mostly Cloudy
15/11/10,93.393,3.867,,,,Mostly Cloudy
14/11/10,100.83,4.175,,,,Partly Cloudy
13/11/10,120.908,5.007,,,,Fine
12/11/10,117.281,4.856,,,,Partly Cloudy
11/11/10,125.717,5.206,,,,Fine
10/11/10,76.722,3.177,,,,Mostly Cloudy
09/11/10,103.86,4.301,,,,Partly Cloudy
08/11/10,74.601,3.089,,,,Mostly Cloudy
07/11/10,98.872,4.094,,,,Partly Cloudy
06/11/10,64.455,2.669,,,,Mostly Cloudy
05/11/10,102.489,4.244,,,,Partly Cloudy
04/11/10,92.545,3.832,,,,Mostly Cloudy
03/11/10,95.519,3.955,,,,Mostly Cloudy
02/11/10,96.93,4.014,,,,Partly Cloudy
01/11/10,124.15,5.141,,,,Fine
31/10/10,99.231,4.109,,,,Partly Cloudy
30/10/10,82.175,3.403,,,,Mostly Cloudy
29/10/10,93.689,3.879,,,,Mostly Cloudy
28/10/10,96.447,3.994,,,,Mostly Cloudy
27/10/10,103.24,4.275,,,,Partly Cloudy
26/10/10,99.283,4.111,,,,Partly Cloudy
25/10/10,50.929,2.109,,,,Cloudy
24/10/10,80.213,3.321,,,,Mostly Cloudy
23/10/10,44.202,1.83,,,,Cloudy
22/10/10,66.408,2.75,,,,Mostly Cloudy
21/10/10,31.688,1.312,,,,Cloudy
20/10/10,60.462,2.504,,,,Mostly Cloudy
19/10/10,17.915,0.742,,,,Showers
18/10/10,18.914,0.783,,,,Showers
17/10/10,20.774,0.86,,,,Showers
16/10/10,23.977,0.993,,,,Showers
15/10/10,25.403,1.052,,,,Cloudy
14/10/10,111.589,4.621,,,,Partly Cloudy
13/10/10,138.717,5.744,,,,Fine
12/10/10,130.712,5.413,,,,Fine
11/10/10,140.799,5.83,,,,Fine
10/10/10,109.322,4.527,,,,Partly Cloudy
09/10/10,121.926,5.049,,,,Fine
08/10/10,119.841,4.962,,,,Partly Cloudy
07/10/10,92.296,3.822,,,,Mostly Cloudy
06/10/10,68.96,2.855,,,,Mostly Cloudy
05/10/10,44.823,1.856,,,,Cloudy
04/10/10,14.94,0.619,,,,Showers
03/10/10,83.529,3.459,,,,Mostly Cloudy
02/10/10,105.629,4.374,,,,Partly Cloudy
01/10/10,131.692,5.453,,,,Fine
30/09/10,22.754,0.942,,,,Showers
29/09/10,93.097,3.855,,,,Mostly Cloudy
28/09/10,75.666,3.133,,,,Mostly Cloudy
27/09/10,107.377,4.446,,,,Partly Cloudy
26/09/10,108.602,4.497,,,,Partly Cloudy
25/09/10,113.066,4.682,,,,Partly Cloudy
24/09/10,114.512,4.742,,,,Partly Cloudy
23/09/10,118.67,4.914,,,,Partly Cloudy
22/09/10,104.474,4.326,,,,Partly Cloudy
21/09/10,121.371,5.026,,,,Fine
20/09/10,132.342,5.48,,,,Fine
19/09/10,126.025,5.218,,,,Fine
18/09/10,106.274,4.401,,,,Partly Cloudy
17/09/10,122.657,5.079,,,,Fine
16/09/10,126.787,5.25,,,,Fine
15/09/10,129.569,5.365,,,,Fine
14/09/10,134.214,5.558,,,,Fine
13/09/10,160.788,6.658,,,,Fine
12/09/10,146.441,6.064,,,,Fine
11/09/10,163.846,6.785,,,,Fine
10/09/10,129.512,5.363,,,,Fine
09/09/10,124.0,5.135,,,,Fine
08/09/10,86.838,3.596,,,,Mostly Cloudy
07/09/10,96.337,3.989,,,,Mostly Cloudy
06/09/10,126.859,5.253,,,,Fine
05/09/10,141.582,5.863,,,,Fine
04/09/10,124.878,5.171,,,,Fine
03/09/10,129.628,5.368,,,,Fine
02/09/10,130.652,5.41,,,,Fine
01/09/10,164.154,6.797,,,,Fine
31/08/10,134.609,5.574,,,,Not Sure
30/08/10,130.653,5.41,,,,Not Sure
29/08/10,127.245,5.269,,,,Not Sure
28/08/10,127.712,5.288,,,,Not Sure
27/08/10,129.889,5.378,,,,Not Sure
26/08/10,120.522,4.991,,,,Not Sure
25/08/10,102.501,4.244,,,,Not Sure
24/08/10,123.328,5.107,,,,Not Sure
23/08/10,129.156,5.348,,,,Not Sure
22/08/10,130.162,5.39,,,,Not Sure
21/08/10,145.075,6.007,,,,Not Sure
20/08/10,136.779,5.664,,,,Not Sure
19/08/10,127.098,5.263,,,,Not Sure
18/08/10,146.123,6.051,,,,Not Sure
17/08/10,126.119,5.222,,,,Not Sure
16/08/10,127.857,5.294,,,,Not Sure
15/08/10,132.892,5.503,,,,Not Sure
14/08/10,143.614,5.947,,,,Not Sure
13/08/10,178.682,7.399,,,,Not Sure
12/08/10,145.986,6.045,,,,Not Sure
11/08/10,141.06,5.841,,,,Not Sure
10/08/10,135.652,5.617,,,,Not Sure
09/08/10,144.455,5.982,,,,Not Sure
08/08/10,143.91,5.959,,,,Not Sure
07/08/10,136.064,5.634,,,,Not Sure
06/08/10,138.19,5.722,,,,Not Sure
05/08/10,148.233,6.138,,,,Not Sure
04/08/10,132.01,5.466,,,,Not Sure
03/08/10,129.628,5.368,,,,Not Sure
02/08/10,101.557,4.205,,,,Not Sure
01/08/10,136.205,5.64,,,,Not Sure
31/07/10,120.04,4.971,,,,Not Sure
30/07/10,139.628,5.782,,,,Not Sure
29/07/10,132.573,5.49,,,,Not Sure
28/07/10,126.558,5.24,,,,Not Sure
27/07/10,107.312,4.444,,,,Not Sure
26/07/10,102.484,4.244,,,,Not Sure
25/07/10,129.957,5.381,,,,Not Sure
24/07/10,127.253,5.269,,,,Not Sure
23/07/10,134.609,5.574,,,,Not Sure
22/07/10,127.042,5.261,,,,Not Sure
21/07/10,133.837,5.542,,,,Not Sure
20/07/10,141.937,5.877,,,,Not Sure
19/07/10,137.112,5.678,,,,Not Sure
18/07/10,158.418,6.56,,,,Not Sure
17/07/10,135.037,5.592,,,,Not Sure
16/07/10,131.939,5.463,,,,Not Sure
15/07/10,101.347,4.197,,,,Not Sure
14/07/10,143.614,5.947,,,,Not Sure
13/07/10,175.939,7.285,,,,Not Sure
12/07/10,151.71,6.282,,,,Not Sure
11/07/10,123.721,5.123,,,,Not Sure
10/07/10,129.874,5.378,,,,Not Sure
09/07/10,132.048,5.468,,,,Not Sure
08/07/10,51.61,2.137,,,,Not Sure
07/07/10,65.857,2.727,,,,Not Sure
06/07/10,82.645,3.422,,,,Not Sure
05/07/10,124.035,5.136,,,,Not Sure
04/07/10,139.302,5.768,,,,Not Sure
03/07/10,144.806,5.996,,,,Not Sure
02/07/10,143.196,5.929,,,,Not Sure
01/07/10,152.544,6.317,,,,Not Sure
30/06/10,144.899,6.0,,,,Not Sure
29/06/10,109.33,4.527,,,,Not Sure
28/06/10,99.474,4.119,,,,Not Sure
27/06/10,141.421,5.856,,,,Not Sure
26/06/10,140.366,5.812,,,,Not Sure
25/06/10,141.677,5.867,,,,Not Sure
24/06/10,139.158,5.762,,,,Not Sure
23/06/10,137.996,5.714,,,,Not Sure
22/06/10,150.34,6.225,,,,Not Sure
21/06/10,158.805,6.576,,,,Not Sure
20/06/10,154.25,6.387,,,,Not Sure
19/06/10,142.51,5.901,,,,Not Sure
18/06/10,168.238,6.966,,,,Not Sure
17/06/10,147.809,6.12,,,,Not Sure
16/06/10,145.483,6.024,,,,Not Sure
15/06/10,143.63,5.947,,,,Not Sure
14/06/10,153.372,6.351,,,,Not Sure
13/06/10,186.827,7.736,,,,Not Sure
12/06/10,131.854,5.46,,,,Not Sure
11/06/10,67.17,2.781,,,,Not Sure
10/06/10,56.368,2.334,,,,Not Sure
09/06/10,147.162,6.094,,,,Not Sure
08/06/10,142.663,5.907,,,,Not Sure
07/06/10,151.75,6.284,,,,Not Sure
06/06/10,148.378,6.144,,,,Not Sure
05/06/10,151.311,6.265,,,,Not Sure
04/06/10,137.915,5.711,,,,Not Sure
03/06/10,142.448,5.898,,,,Not Sure
02/06/10,129.153,5.348,,,,Not Sure
01/06/10,137.465,5.692,,,,Not Sure
31/05/10,145.959,6.044,,,,Not Sure
30/05/10,146.701,6.075,,,,Not Sure
29/05/10,138.306,5.727,,,,Not Sure
28/05/10,137.947,5.712,,,,Not Sure
27/05/10,132.169,5.473,,,,Not Sure
26/05/10,141.38,5.854,,,,Not Sure
25/05/10,140.971,5.837,,,,Not Sure
24/05/10,145.882,6.041,,,,Not Sure
23/05/10,124.542,5.157,,,,Not Sure
22/05/10,128.071,5.303,,,,Not Sure
21/05/10,157.505,6.522,,,,Not Sure
20/05/10,151.671,6.28,,,,Not Sure
19/05/10,138.283,5.726,,,,Not Sure
18/05/10,124.199,5.143,,,,Not Sure
17/05/10,40.765,1.688,,,,Not Sure
16/05/10,106.666,4.417,,,,Not Sure
15/05/10,137.791,5.706,,,,Not Sure
14/05/10,155.624,6.444,,,,Not Sure
13/05/10,186.194,7.71,,,,Not Sure
12/05/10,158.882,6.579,,,,Not Sure
11/05/10,136.154,5.638,,,,Not Sure
10/05/10,125.146,5.182,,,,Not Sure
09/05/10,104.493,4.327,,,,Not Sure
08/05/10,149.034,6.171,,,,Not Sure
07/05/10,149.935,6.208,,,,Not Sure
06/05/10,148.983,6.169,,,,Not Sure
05/05/10,155.627,6.444,,,,Not Sure
04/05/10,143.787,5.954,,,,Not Sure
03/05/10,147.629,6.113,,,,Not Sure
02/05/10,125.472,5.196,,,,Not Sure
01/05/10,158.247,6.553,,,,Not Sure
30/04/10,152.573,6.318,,,,Not Sure
29/04/10,136.25,5.642,,,,Not Sure
28/04/10,108.18,4.48,,,,Not Sure
27/04/10,130.573,5.407,,,,Not Sure
26/04/10,136.657,5.659,,,,Not Sure
25/04/10,135.03,5.591,,,,Not Sure
24/04/10,144.016,5.963,,,,Not Sure
23/04/10,145.772,6.036,,,,Not Sure
22/04/10,78.887,3.267,,,,Not Sure
21/04/10,105.292,4.36,,,,Not Sure
20/04/10,133.546,5.53,,,,Not Sure
19/04/10,137.112,5.678,,,,Not Sure
18/04/10,158.189,6.55,,,,Not Sure
17/04/10,113.478,4.699,,,,Not Sure
16/04/10,109.452,4.532,,,,Not Sure
15/04/10,120.475,4.989,,,,Not Sure
14/04/10,149.476,6.189,,,,Not Sure
13/04/10,167.541,6.938,,,,Not Sure
12/04/10,117.545,4.867,,,,Not Sure
11/04/10,99.864,4.135,,,,Not Sure
10/04/10,135.717,5.62,,,,Not Sure
09/04/10,151.169,6.26,,,,Not Sure
08/04/10,145.697,6.033,,,,Not Sure
07/04/10,151.407,6.269,,,,Not Sure
06/04/10,146.831,6.08,,,,Not Sure
05/04/10,84.553,3.501,,,,Not Sure
04/04/10,131.041,5.426,,,,Not Sure
03/04/10,132.85,5.501,,,,Not Sure
02/04/10,138.863,5.75,,,,Not Sure
01/04/10,111.469,4.616,,,,Not Sure
31/03/10,99.131,4.105,,,,Not Sure
30/03/10,99.958,4.139,,,,Not Sure
29/03/10,125.002,5.176,,,,Not Sure
28/03/10,126.152,5.224,,,,Not Sure
27/03/10,130.801,5.416,,,,Not Sure
26/03/10,125.277,5.187,,,,Not Sure
25/03/10,128.062,5.303,,,,Not Sure
24/03/10,125.258,5.187,,,,Not Sure
23/03/10,123.961,5.133,,,,Not Sure
22/03/10,80.214,3.321,,,,Not Sure
21/03/10,98.101,4.062,,,,Not Sure
20/03/10,132.136,5.471,,,,Not Sure
19/03/10,128.463,5.319,,,,Not Sure
18/03/10,145.933,6.043,,,,Not Sure
17/03/10,126.152,5.224,,,,Not Sure
16/03/10,124.714,5.164,,,,Not Sure
15/03/10,131.079,5.428,,,,Not Sure
14/03/10,140.29,5.809,,,,Not Sure
13/03/10,95.798,3.967,,,,Not Sure
12/03/10,134.186,5.556,,,,Not Sure
11/03/10,127.754,5.29,,,,Not Sure
10/03/10,90.609,3.752,,,,Not Sure
09/03/10,115.81,4.795,,,,Not Sure
08/03/10,66.814,2.767,,,,Not Sure
07/03/10,28.117,1.164,,,,Not Sure
06/03/10,49.055,2.031,,,,Not Sure
05/03/10,119.754,4.959,,,,Not Sure
04/03/10,102.774,4.256,,,,Not Sure
03/03/10,89.375,3.701,,,,Not Sure
02/03/10,78.684,3.258,,,,Not Sure
01/03/10,114.618,4.746,,,,Not Sure
28/02/10,106.214,4.398,,,,Not Sure
27/02/10,38.116,1.578,,,,Not Sure
26/02/10,82.514,3.417,,,,Not Sure
25/02/10,89.335,3.699,,,,Not Sure
24/02/10,93.726,3.881,,,,Not Sure
23/02/10,100.44,4.159,,,,Not Sure
22/02/10,86.155,3.567,,,,Not Sure
21/02/10,76.024,3.148,,,,Not Sure
20/02/10,105.963,4.388,,,,Not Sure
19/02/10,45.064,1.866,,,,Not Sure
18/02/10,114.341,4.735,,,,Not Sure
17/02/10,105.018,4.349,,,,Not Sure
16/02/10,104.949,4.346,,,,Not Sure
15/02/10,108.226,4.481,,,,Not Sure
14/02/10,112.518,4.659,,,,Not Sure
13/02/10,134.834,5.583,,,,Not Sure
12/02/10,112.846,4.673,,,,Not Sure
11/02/10,100.973,4.181,,,,Not Sure
10/02/10,94.582,3.916,,,,Not Sure
09/02/10,52.826,2.187,,,,Not Sure
08/02/10,100.794,4.174,,,,Not Sure
07/02/10,88.735,3.674,,,,Not Sure
06/02/10,29.991,1.242,,,,Not Sure
05/02/10,44.257,1.833,,,,Not Sure
04/02/10,75.733,3.136,,,,Not Sure
03/02/10,96.083,3.979,,,,Not Sure
02/02/10,81.193,3.362,,,,Not Sure
01/02/10,82.29,3.407,,,,Not Sure
31/01/10,96.742,4.006,,,,Not Sure
30/01/10,95.754,3.965,,,,Not Sure
29/01/10,72.596,3.006,,,,Not Sure
28/01/10,91.86,3.804,,,,Not Sure
27/01/10,68.088,2.819,,,,Not Sure
26/01/10,44.157,1.828,,,,Not Sure
25/01/10,90.138,3.732,,,,Not Sure
24/01/10,92.825,3.844,,,,Not Sure
23/01/10,81.275,3.365,,,,Not Sure
22/01/10,47.524,1.968,,,,Not Sure
21/01/10,13.911,0.576,,,,Not Sure
20/01/10,32.81,1.359,,,,Not Sure
19/01/10,17.297,0.716,,,,Not Sure
18/01/10,13.131,0.544,,,,Not Sure
17/01/10,62.161,2.574,,,,Not Sure
16/01/10,68.399,2.832,,,,Not Sure
15/01/10,51.076,2.115,,,,Not Sure
14/01/10,99.15,4.106,,,,Not Sure
13/01/10,55.495,2.298,,,,Not Sure
12/01/10,89.704,3.714,,,,Not Sure
11/01/10,82.895,3.433,,,,Not Sure
10/01/10,79.973,3.312,,,,Not Sure
09/01/10,79.362,3.286,,,,Not Sure
08/01/10,83.298,3.449,,,,Not Sure
07/01/10,89.385,3.701,,,,Not Sure
06/01/10,89.47,3.705,,,,Not Sure
05/01/10,94.388,3.908,,,,Not Sure
04/01/10,70.99,2.94,,,,Not Sure
03/01/10,73.399,3.039,,,,Not Sure
02/01/10,86.895,3.598,,,,Not Sure
01/01/10,86.418,3.578,,,,Not Sure
31/12/09,90.005,3.727,,,,Mostly Cloudy
30/12/09,28.893,1.196,,,,Cloudy
29/12/09,70.321,2.912,,,,Mostly Cloudy
28/12/09,62.717,2.597,,,,Mostly Cloudy
27/12/09,63.918,2.647,,,,Mostly Cloudy
26/12/09,46.883,1.941,,,,Cloudy
25/12/09,86.445,3.58,,,,Mostly Cloudy
24/12/09,78.99,3.271,,,,Mostly Cloudy
23/12/09,87.534,3.625,,,,Mostly Cloudy
22/12/09,56.618,2.344,,,,Cloudy
21/12/09,39.818,1.649,,,,Cloudy
20/12/09,53.205,2.203,,,,Cloudy
19/12/09,77.448,3.207,,,,Mostly Cloudy
18/12/09,98.468,4.077,,,,Partly Cloudy
17/12/09,75.978,3.146,,,,Mostly Cloudy
16/12/09,82.753,3.427,,,,Mostly Cloudy
15/12/09,75.573,3.129,,,,Mostly Cloudy
14/12/09,92.788,3.842,,,,Mostly Cloudy
13/12/09,75.227,3.115,,,,Mostly Cloudy
12/12/09,30.031,1.244,,,,Cloudy
11/12/09,28.796,1.192,,,,Cloudy
10/12/09,86.243,3.571,,,,Mostly Cloudy
09/12/09,87.657,3.63,,,,Mostly Cloudy
08/12/09,52.959,2.193,,,,Cloudy
07/12/09,6.267,0.26,,,,Showers
06/12/09,36.716,1.52,,,,Cloudy
05/12/09,37.819,1.566,,,,Cloudy
04/12/09,88.705,3.673,,,,Mostly Cloudy
03/12/09,85.621,3.545,,,,Mostly Cloudy
02/12/09,70.669,2.926,,,,Mostly Cloudy
01/12/09,88.202,3.652,,,,Mostly Cloudy
30/11/09,88.714,3.673,,,,Mostly Cloudy
29/11/09,82.659,3.423,,,,Mostly Cloudy
28/11/09,32.482,1.345,,,,Cloudy
27/11/09,75.353,3.12,,,,Mostly Cloudy
26/11/09,84.13,3.484,,,,Mostly Cloudy
25/11/09,85.578,3.544,,,,Mostly Cloudy
24/11/09,86.326,3.575,,,,Mostly Cloudy
23/11/09,84.824,3.512,,,,Mostly Cloudy
22/11/09,89.142,3.691,,,,Mostly Cloudy
21/11/09,92.067,3.812,,,,Mostly Cloudy
20/11/09,88.732,3.674,,,,Mostly Cloudy
19/11/09,88.861,3.68,,,,Mostly Cloudy
18/11/09,100.981,4.181,,,,Partly Cloudy
17/11/09,89.861,3.721,,,,Mostly Cloudy
16/11/09,90.659,3.754,,,,Mostly Cloudy
15/11/09,93.594,3.876,,,,Mostly Cloudy
14/11/09,94.432,3.91,,,,Mostly Cloudy
13/11/09,74.141,3.07,,,,Mostly Cloudy
12/11/09,72.887,3.018,,,,Mostly Cloudy
11/11/09,65.288,2.703,,,,Mostly Cloudy
10/11/09,88.804,3.677,,,,Mostly Cloudy
09/11/09,93.421,3.868,,,,Mostly Cloudy
08/11/09,95.906,3.971,,,,Mostly Cloudy
07/11/09,89.317,3.698,,,,Mostly Cloudy
06/11/09,62.942,2.606,,,,Mostly Cloudy
05/11/09,101.923,4.22,,,,Partly Cloudy
04/11/09,75.024,3.107,,,,Mostly Cloudy
03/11/09,97.047,4.019,,,,Partly Cloudy
02/11/09,96.963,4.015,,,,Partly Cloudy
01/11/09,105.976,4.388,,,,Partly Cloudy
31/10/09,100.857,4.176,,,,Partly Cloudy
30/10/09,102.293,4.236,,,,Partly Cloudy
29/10/09,95.901,3.971,,,,Mostly Cloudy
28/10/09,100.784,4.173,,,,Partly Cloudy
27/10/09,54.047,2.238,,,,Cloudy
26/10/09,97.73,4.047,,,,Partly Cloudy
25/10/09,101.441,4.2,,,,Partly Cloudy
24/10/09,101.867,4.218,,,,Partly Cloudy
23/10/09,101.021,4.183,,,,Partly Cloudy
22/10/09,105.536,4.37,,,,Partly Cloudy
21/10/09,114.867,4.756,,,,Partly Cloudy
20/10/09,114.595,4.745,,,,Partly Cloudy
19/10/09,97.477,4.036,,,,Partly Cloudy
18/10/09,115.33,4.776,,,,Partly Cloudy
17/10/09,105.05,4.35,,,,Partly Cloudy
16/10/09,104.754,4.338,,,,Partly Cloudy
15/10/09,109.803,4.547,,,,Partly Cloudy
14/10/09,84.174,3.485,,,,Mostly Cloudy
13/10/09,84.965,3.518,,,,Mostly Cloudy
12/10/09,37.591,1.557,,,,Cloudy
11/10/09,92.875,3.846,,,,Mostly Cloudy
10/10/09,106.433,4.407,,,,Partly Cloudy
09/10/09,112.401,4.654,,,,Partly Cloudy
08/10/09,114.143,4.726,,,,Partly Cloudy
07/10/09,99.351,4.114,,,,Partly Cloudy
06/10/09,109.98,4.554,,,,Partly Cloudy
05/10/09,124.247,5.145,,,,Fine
04/10/09,102.161,4.23,,,,Partly Cloudy
03/10/09,119.465,4.947,,,,Partly Cloudy
02/10/09,64.479,2.67,,,,Mostly Cloudy
01/10/09,124.869,5.171,,,,Fine
30/09/09,123.213,5.102,,,,Fine
29/09/09,93.097,3.855,,,,Mostly Cloudy
28/09/09,110.707,4.584,,,,Partly Cloudy
27/09/09,114.903,4.758,,,,Partly Cloudy
26/09/09,114.816,4.754,,,,Partly Cloudy
25/09/09,117.24,4.855,,,,Partly Cloudy
24/09/09,117.407,4.862,,,,Partly Cloudy
23/09/09,120.896,5.006,,,,Fine
22/09/09,123.06,5.096,,,,Fine
21/09/09,134.199,5.557,,,,Fine
20/09/09,125.945,5.215,,,,Fine
19/09/09,120.172,4.976,,,,Partly Cloudy
18/09/09,141.099,5.843,,,,Fine
17/09/09,123.735,5.124,,,,Fine
16/09/09,124.325,5.148,,,,Fine
15/09/09,123.596,5.118,,,,Fine
14/09/09,129.961,5.381,,,,Fine
13/09/09,131.991,5.465,,,,Fine
12/09/09,123.198,5.101,,,,Fine
11/09/09,102.619,4.249,,,,Partly Cloudy
10/09/09,116.151,4.81,,,,Partly Cloudy
09/09/09,130.326,5.397,,,,Fine
08/09/09,127.594,5.283,,,,Fine
07/09/09,132.708,5.495,,,,Fine
06/09/09,125.279,5.188,,,,Fine
05/09/09,130.296,5.395,,,,Fine
04/09/09,114.746,4.751,,,,Partly Cloudy
03/09/09,119.199,4.936,,,,Partly Cloudy
02/09/09,112.243,4.648,,,,Partly Cloudy
01/09/09,114.898,4.758,,,,Partly Cloudy
31/08/09,121.224,5.02,,,,Not Sure
30/08/09,128.136,5.306,,,,Not Sure
29/08/09,117.514,4.866,,,,Not Sure
28/08/09,122.947,5.091,,,,Not Sure
27/08/09,124.554,5.158,,,,Not Sure
26/08/09,123.733,5.124,,,,Not Sure
25/08/09,130.725,5.413,,,,Not Sure
